round_epochs,val_loss,val_f1,val_accuracy,loss,f1,accuracy,visualize_proccess,first_neuron,activation,dropout,number_of_hidden_layers,shapes,epochs,batch_size,model_type
10,1.465638199874333,0.18748656027373814,0.9559701342809768,1.8766069844304298,0.16523006568757856,0.9523570276766408,False,128,tanh,0.6,2,funnel,10,64,keras_embeddings_centroids_model
5,1.1640640266736348,0.40163251224018276,0.9675237862269084,1.2431116816462302,0.42927887692743416,0.9656606901421839,False,256,relu,0.2,2,funnel,5,32,keras_embeddings_centroids_model
5,1.2921085600625901,0.32995213852042243,0.9631011606398083,1.5822326710759378,0.3672728819324046,0.9573519991368663,False,128,tanh,0.4,2,funnel,5,32,keras_embeddings_centroids_model
15,1.699837235042027,0.1882878175803593,0.9538451249258859,2.010285191827891,0.1485111142177971,0.9516784555084852,False,128,relu,0.6,2,funnel,15,64,keras_embeddings_centroids_model
15,1.2187462008567083,0.27074925218309676,0.9653332626251947,1.521294511191699,0.16581576669702724,0.9586045039429957,False,256,tanh,0.6,2,funnel,15,64,keras_embeddings_centroids_model
10,1.8914502491269793,nan,0.9519463116782052,2.1660824456506846,nan,0.9507065123441268,False,128,relu,0.6,2,funnel,10,64,keras_embeddings_centroids_model
15,1.038256654058184,0.37937884750820344,0.9715118880498977,0.9797279014879343,0.4192436317521699,0.9715663109993448,False,256,relu,0.2,2,funnel,15,32,keras_embeddings_centroids_model
